freq_hz,magnitude
5.644034505070004570e+01,1.564343409234224103e+00
5.653765599044263013e+01,1.760445171478413506e+00
5.663496693018521455e+01,6.008974192982235785e+00
5.673227786992780608e+01,4.351772293109408274e+00
5.682958880967039050e+01,3.480611953657345659e+00
5.692689974941297493e+01,6.276938156824815707e+00
5.702421068915555935e+01,2.899922000054396154e+00
5.712152162889815088e+01,2.656286715940920917e+00
5.721883256864073530e+01,3.413690646732546519e+00
5.731614350838331973e+01,2.149491287969411690e+00
5.741345444812590415e+01,1.564676353623264182e+00
5.751076538786849568e+01,3.163765931540445386e+00
5.760807632761108010e+01,4.044282608751747610e+00
5.770538726735366453e+01,1.088704223721976838e+00
5.780269820709624895e+01,4.494871603433882257e+00
5.790000914683884048e+01,5.073710618764646796e+00
5.799732008658142490e+01,5.187562304694411930e-01
5.809463102632400933e+01,3.324835572828509722e+00
5.819194196606660086e+01,3.795891405722691125e+00
5.828925290580918528e+01,2.327193602564912922e+00
5.838656384555176970e+01,2.311550741295882894e+00
5.848387478529435413e+01,3.154217548823647910e+00
5.858118572503694566e+01,2.740195982648518935e+00
5.867849666477953008e+01,3.076058069974869635e+00
5.877580760452211450e+01,3.703893897166709692e+00
5.887311854426469893e+01,4.301886189252631887e+00
5.897042948400729045e+01,2.794917284101766874e+00
5.906774042374987488e+01,4.102691055891206418e+00
5.916505136349245930e+01,4.110708832590063366e+00
5.926236230323504373e+01,1.789012316779231559e+00
5.935967324297763525e+01,3.291021096146563352e+00
5.945698418272021968e+01,2.733194857198467442e+00
5.955429512246280410e+01,2.253009664575268634e+00
5.965160606220538853e+01,2.172197071830728632e+00
5.974891700194798005e+01,1.089162403958993997e+00
5.984622794169056448e+01,1.910765031516565182e+00
5.994353888143314890e+01,1.784581069605303272e-01
6.004084982117573333e+01,2.875775079437610238e+00
6.013816076091832485e+01,2.653534706172175461e+00
6.023547170066090928e+01,2.184111239242838565e+00
6.033278264040349370e+01,3.117385778804896201e+00
6.043009358014608523e+01,5.833723985833088932e+00
6.052740451988866965e+01,3.862747927142516247e+00
6.062471545963125408e+01,4.816632838481164747e+00
6.072202639937383850e+01,4.856192470268208439e+00
6.081933733911643003e+01,6.092890646182895331e+00
6.091664827885901445e+01,4.720914701990544415e+00
6.101395921860159888e+01,4.272440491699668108e+00
6.111127015834418330e+01,5.475049728242687763e+00
6.120858109808677483e+01,3.101847855200920101e+00
6.130589203782935925e+01,3.724240092910919842e+00
6.140320297757194368e+01,2.139390417986470005e+00
6.150051391731452810e+01,2.031584347132595170e+00
6.159782485705711963e+01,1.160529307997347992e+00
6.169513579679970405e+01,1.797375179062618455e+00
6.179244673654228848e+01,1.450031391751910537e+00
6.188975767628487290e+01,1.565324659695645826e+00
6.198706861602746443e+01,9.948587883107742336e-01
6.208437955577004885e+01,3.985466735084076007e+00
6.218169049551263328e+01,2.006296068637893448e+00
6.227900143525522481e+01,2.253629606255482365e+00
6.237631237499780923e+01,3.257415836420986199e+00
6.247362331474039365e+01,1.007630933278550023e+00
6.257093425448297808e+01,1.333616664886259517e+00
6.266824519422556961e+01,7.288284003188023608e-01
6.276555613396815403e+01,1.385270279274793515e+00
6.286286707371073845e+01,7.117441732581525349e-01
6.296017801345332288e+01,1.798111470568838577e+00
6.305748895319591441e+01,2.805309506992758273e+00
6.315479989293849883e+01,2.171065702411811849e+00
6.325211083268108325e+01,3.574527883047872390e+00
6.334942177242366768e+01,4.726695315971536360e+00
6.344673271216625920e+01,2.681759208021120333e+00
6.354404365190884363e+01,4.704546182777100682e+00
6.364135459165142805e+01,4.358917439003252348e+00
6.373866553139401248e+01,3.971292492788667250e+00
6.383597647113660400e+01,3.423980014472566058e+00
6.393328741087918843e+01,4.272399848476738704e+00
6.403059835062177285e+01,3.959817833554782673e+00
6.412790929036435728e+01,1.999589879469093390e+00
6.422522023010694170e+01,3.412679081791092361e+00
6.432253116984952612e+01,1.457908135291398954e+00
6.441984210959212476e+01,3.437366646130306513e+00
6.451715304933470918e+01,1.870032768154811453e+00
6.461446398907729360e+01,7.925900173180790986e-01
6.471177492881987803e+01,2.579261398390450211e+00
6.480908586856246245e+01,8.533621059662915842e-01
6.490639680830504687e+01,1.866077195235665287e-01
6.500370774804763130e+01,8.420533091425115302e-01
6.510101868779022993e+01,2.861260221991741126e+00
6.519832962753281436e+01,6.577802956904618137e-01
6.529564056727539878e+01,1.094317964341918303e+00
6.539295150701798320e+01,3.004003432906628746e+00
6.549026244676056763e+01,2.015933291219739854e+00
6.558757338650315205e+01,2.511911306415433920e+00
6.568488432624573647e+01,2.180604984157635151e+00
6.578219526598832090e+01,2.550350589804704970e+00
6.587950620573091953e+01,4.966550528618117077e+00
6.597681714547350396e+01,1.637328579286241093e+00
6.607412808521608838e+01,2.882220340318133012e+00
6.617143902495867280e+01,4.516918076823904116e+00
6.626874996470125723e+01,2.635215564179335779e+00
6.636606090444384165e+01,1.738503934637982917e+00
6.646337184418642607e+01,2.730502152122159742e+00
6.656068278392902471e+01,3.376041526057706132e+00
6.665799372367160913e+01,1.035037821287968951e+00
6.675530466341419356e+01,2.309754419960480032e+00
6.685261560315677798e+01,1.049519455869892148e+00
6.694992654289936240e+01,2.833063905764420021e+00
6.704723748264194683e+01,2.131058292579937952e+00
6.714454842238453125e+01,2.148790583435264079e+00
6.724185936212711567e+01,2.239583913452225516e+00
6.733917030186971431e+01,1.231174873467864250e+00
6.743648124161229873e+01,5.371877332407849481e-01
6.753379218135488316e+01,1.230105593251832552e+00
6.763110312109746758e+01,1.403772074854535701e+00
6.772841406084005200e+01,1.386077294021579087e+00
6.782572500058263643e+01,1.359814153781899959e+00
6.792303594032522085e+01,1.400570316772727697e+00
6.802034688006780527e+01,2.660136783782776515e+00
6.811765781981040391e+01,3.447795329577914569e-01
6.821496875955298833e+01,1.845392092314348531e+00
6.831227969929557275e+01,2.004763562350351247e+00
6.840959063903815718e+01,3.172213457670678416e+00
6.850690157878074160e+01,2.691837521768398300e+00
6.860421251852332603e+01,1.344497273708553431e+00
6.870152345826591045e+01,4.331189535117525580e+00
6.879883439800850908e+01,3.378938618439692565e+00
6.889614533775109351e+01,1.481113848871566052e+00
6.899345627749367793e+01,3.603866753707603010e+00
6.909076721723626235e+01,2.532230810816024746e+00
6.918807815697884678e+01,2.818191843900984317e+00
6.928538909672143120e+01,1.600389274718993615e+00
6.938270003646401562e+01,1.909206480402450889e+00
6.948001097620660005e+01,3.277429689711385041e+00
6.957732191594919868e+01,4.872000254540840292e-01
6.967463285569178311e+01,1.642442829995917508e+00
6.977194379543436753e+01,1.442339483179326587e+00
6.986925473517695195e+01,6.192376267284886993e-01
6.996656567491953638e+01,1.128265580756165898e+00
7.006387661466212080e+01,1.225586823293365102e+00
7.016118755440470522e+01,1.606532164398979834e+00
7.025849849414728965e+01,1.952031134199018858e+00
7.035580943388988828e+01,1.433855979828906335e+00
7.045312037363247271e+01,1.101098149435624896e+00
7.055043131337505713e+01,8.668714925688054684e-01
7.064774225311764155e+01,9.505103781457191481e-01
7.074505319286022598e+01,8.227106199491003302e-01
7.084236413260281040e+01,7.346209824908334074e-01
7.093967507234539482e+01,1.871272309580952475e+00
7.103698601208799346e+01,1.777888549026616083e-01
7.113429695183057788e+01,1.253845137984228142e+00
7.123160789157316231e+01,7.111240717320823634e-01
7.132891883131574673e+01,9.824112823025465957e-01
7.142622977105833115e+01,1.820143249137151864e+00
7.152354071080091558e+01,1.391034149067082781e+00
7.162085165054350000e+01,1.781253468768089432e+00
7.171816259028608442e+01,2.852218339209235509e+00
7.181547353002868306e+01,1.417507644744315121e+00
7.191278446977126748e+01,1.553125004684851707e+00
7.201009540951385191e+01,1.709352044740622523e+00
7.210740634925643633e+01,4.648693847073094298e-01
7.220471728899902075e+01,6.369137690920328998e-01
7.230202822874160518e+01,6.680561977202340573e-01
7.239933916848418960e+01,8.143124534204991827e-01
7.249665010822677402e+01,9.886014038750223776e-01
7.259396104796937266e+01,9.872703244136830092e-01
7.269127198771195708e+01,1.184762639626253389e+00
7.278858292745454150e+01,1.558985778353408680e+00
7.288589386719712593e+01,1.186037645566629273e+00
7.298320480693971035e+01,2.938020690055729744e+00
