time_s,activity
5.940752999999999950e+00,0.000000000000000000e+00
5.944561999999999458e+00,0.000000000000000000e+00
5.948409999999999975e+00,0.000000000000000000e+00
5.952211999999999392e+00,0.000000000000000000e+00
5.956029000000000018e+00,0.000000000000000000e+00
5.959888999999999548e+00,0.000000000000000000e+00
5.963715999999999795e+00,0.000000000000000000e+00
5.967602999999999547e+00,0.000000000000000000e+00
5.971400999999999293e+00,0.000000000000000000e+00
5.975222999999999729e+00,0.000000000000000000e+00
5.979022999999999755e+00,0.000000000000000000e+00
5.982852999999999533e+00,0.000000000000000000e+00
5.986676000000000109e+00,0.000000000000000000e+00
5.990533000000000108e+00,0.000000000000000000e+00
5.994346999999999426e+00,0.000000000000000000e+00
5.998164000000000051e+00,0.000000000000000000e+00
6.001977000000000118e+00,0.000000000000000000e+00
6.005849999999999689e+00,0.000000000000000000e+00
6.009685000000000166e+00,0.000000000000000000e+00
6.013513999999999804e+00,0.000000000000000000e+00
6.017324999999999591e+00,0.000000000000000000e+00
6.021141000000000076e+00,0.000000000000000000e+00
6.024969999999999715e+00,0.000000000000000000e+00
6.028767999999999461e+00,0.000000000000000000e+00
6.032591000000000037e+00,0.000000000000000000e+00
6.036383999999999972e+00,0.000000000000000000e+00
6.040204999999999380e+00,0.000000000000000000e+00
6.044008999999999965e+00,0.000000000000000000e+00
6.047858999999999874e+00,0.000000000000000000e+00
6.051684999999999981e+00,0.000000000000000000e+00
6.055555000000000021e+00,0.000000000000000000e+00
6.059398999999999980e+00,0.000000000000000000e+00
6.063250000000000028e+00,0.000000000000000000e+00
6.067071999999999576e+00,0.000000000000000000e+00
6.070926999999999296e+00,0.000000000000000000e+00
6.074771000000000143e+00,0.000000000000000000e+00
6.078580999999999790e+00,0.000000000000000000e+00
6.082408999999999288e+00,0.000000000000000000e+00
6.086265000000000036e+00,0.000000000000000000e+00
6.090074999999999683e+00,0.000000000000000000e+00
6.093881999999999799e+00,0.000000000000000000e+00
6.097723999999999478e+00,0.000000000000000000e+00
6.101570999999999856e+00,0.000000000000000000e+00
6.105389999999999873e+00,0.000000000000000000e+00
6.109195999999999849e+00,0.000000000000000000e+00
6.113013999999999726e+00,0.000000000000000000e+00
6.116858999999999824e+00,0.000000000000000000e+00
6.120700999999999503e+00,0.000000000000000000e+00
6.124551999999999552e+00,0.000000000000000000e+00
6.128402999999999601e+00,0.000000000000000000e+00
6.132263000000000019e+00,0.000000000000000000e+00
6.136066999999999716e+00,0.000000000000000000e+00
6.139917999999999765e+00,0.000000000000000000e+00
6.143769999999999953e+00,0.000000000000000000e+00
6.147603999999999402e+00,0.000000000000000000e+00
6.151415999999999329e+00,0.000000000000000000e+00
6.155242999999999576e+00,0.000000000000000000e+00
6.159066000000000152e+00,0.000000000000000000e+00
6.162889999999999979e+00,0.000000000000000000e+00
6.166716999999999338e+00,0.000000000000000000e+00
6.170581999999999567e+00,0.000000000000000000e+00
6.174401999999999724e+00,0.000000000000000000e+00
6.178238999999999592e+00,0.000000000000000000e+00
6.182038999999999618e+00,0.000000000000000000e+00
6.185890999999999806e+00,0.000000000000000000e+00
6.189739999999999576e+00,0.000000000000000000e+00
6.193601000000000134e+00,0.000000000000000000e+00
6.197423999999999822e+00,0.000000000000000000e+00
6.201235999999999748e+00,0.000000000000000000e+00
6.205070000000000086e+00,0.000000000000000000e+00
6.208927000000000085e+00,0.000000000000000000e+00
6.212767999999999624e+00,0.000000000000000000e+00
6.216568999999999789e+00,0.000000000000000000e+00
6.220379999999999576e+00,0.000000000000000000e+00
6.224192999999999643e+00,0.000000000000000000e+00
6.228018999999999750e+00,0.000000000000000000e+00
6.231891000000000069e+00,0.000000000000000000e+00
6.235740999999999978e+00,0.000000000000000000e+00
6.239609999999999879e+00,0.000000000000000000e+00
6.243437000000000126e+00,0.000000000000000000e+00
6.247238999999999542e+00,0.000000000000000000e+00
6.251021999999999856e+00,0.000000000000000000e+00
6.254856999999999445e+00,0.000000000000000000e+00
6.258674999999999322e+00,0.000000000000000000e+00
6.262512000000000079e+00,0.000000000000000000e+00
6.266340999999999717e+00,0.000000000000000000e+00
6.270175000000000054e+00,0.000000000000000000e+00
6.274010999999999783e+00,0.000000000000000000e+00
6.277855999999999881e+00,0.000000000000000000e+00
6.281702999999999371e+00,0.000000000000000000e+00
6.285546999999999329e+00,0.000000000000000000e+00
6.289384000000000086e+00,0.000000000000000000e+00
6.293233999999999995e+00,0.000000000000000000e+00
6.297073000000000143e+00,0.000000000000000000e+00
6.300904999999999312e+00,0.000000000000000000e+00
6.304736000000000118e+00,0.000000000000000000e+00
6.308581999999999468e+00,0.000000000000000000e+00
6.312463000000000157e+00,0.000000000000000000e+00
6.316277999999999615e+00,0.000000000000000000e+00
6.320120999999999434e+00,0.000000000000000000e+00
6.323913999999999369e+00,0.000000000000000000e+00
6.327773999999999788e+00,0.000000000000000000e+00
6.331586999999999854e+00,0.000000000000000000e+00
